date,Asset_A,Asset_B,Asset_C,Asset_D,Asset_A_lag_1,Asset_A_lag_5,Asset_A_lag_20,Asset_B_lag_1,Asset_B_lag_5,Asset_B_lag_20,Asset_C_lag_1,Asset_C_lag_5,Asset_C_lag_20,Asset_D_lag_1,Asset_D_lag_5,Asset_D_lag_20,Asset_A_rolling_mean_5,Asset_A_rolling_std_5,Asset_A_rolling_mean_20,Asset_A_rolling_std_20,Asset_B_rolling_mean_5,Asset_B_rolling_std_5,Asset_B_rolling_mean_20,Asset_B_rolling_std_20,Asset_C_rolling_mean_5,Asset_C_rolling_std_5,Asset_C_rolling_mean_20,Asset_C_rolling_std_20,Asset_D_rolling_mean_5,Asset_D_rolling_std_5,Asset_D_rolling_mean_20,Asset_D_rolling_std_20
2024-01-01,1.6932409678851779,2.0311267327944207,2.188997734629446,2.2390879384553313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02,1.5616453725791752,1.8665775292711622,2.5758674313317496,2.5406073665158666,1.6932409678851779,,,2.0311267327944207,,,2.188997734629446,,,2.2390879384553313,,,,,,,,,,,,,,,,,,
2024-01-03,1.303328092904425,1.8762568941842999,2.3414009484818723,2.2070114035552764,1.5616453725791752,,,1.8665775292711622,,,2.5758674313317496,,,2.5406073665158666,,,,,,,,,,,,,,,,,,
2024-01-04,1.4397975991476895,1.3438918239619946,1.7640272344640375,1.7194480730744062,1.303328092904425,,,1.8762568941842999,,,2.3414009484818723,,,2.2070114035552764,,,,,,,,,,,,,,,,,,
2024-01-05,0.8792978413628525,1.0825489713074141,1.2364776480517994,0.7828132539927453,1.4397975991476895,,,1.3438918239619946,,,1.7640272344640375,,,1.7194480730744062,,,1.375461974775864,0.3127175094401477,,,1.6400803903038583,0.4057605472814742,,,2.021354199391781,0.5292134655856968,,,1.8977936071187251,0.6892559961430063,,
2024-01-06,1.678619235073399,1.5374791222246522,1.6438631620034656,0.840551016812841,0.8792978413628525,1.6932409678851779,,1.0825489713074141,2.0311267327944207,,1.2364776480517994,2.188997734629446,,0.7828132539927453,2.2390879384553313,,1.3725376282135084,0.3090497693888679,,,1.5413508681899046,0.34184743397918477,,,1.9123272848665849,0.5420397486753155,,,1.618086222790227,0.7922111907173326,,
2024-01-07,1.3764367569633122,1.372929918701394,1.1632068721612112,0.6673377283525356,1.678619235073399,1.5616453725791752,,1.5374791222246522,1.8665775292711622,,1.6438631620034656,2.5758674313317496,,0.840551016812841,2.5406073665158666,,1.3354959050903357,0.29130742258116166,,,1.442621346075951,0.29210200056526164,,,1.6297951730324773,0.4735510142132656,,,1.243432295157561,0.6821737121864297,,
2024-01-08,1.0498847241669367,1.0631902414811456,0.8027146547795203,0.9752724633930855,1.3764367569633122,1.303328092904425,,1.372929918701394,1.8762568941842999,,1.1632068721612112,2.3414009484818723,,0.6673377283525356,2.2070114035552764,,1.2848072313428378,0.31903460944690126,,,1.2800080155353202,0.2031052763594144,,,1.3220579142920068,0.38767594527672156,,,0.9970845071251228,0.41875790389015216,,
2024-01-09,1.0401369022924127,0.7244124695214978,0.9668411927744385,0.5069550538522505,1.0498847241669367,1.4397975991476895,,1.0631902414811456,1.3438918239619946,,0.8027146547795203,1.7640272344640375,,0.9752724633930855,1.7194480730744062,,1.2048750919717826,0.3205573854175484,,,1.156112144647221,0.31339326284870694,,,1.1626207059540872,0.3181632742964746,,,0.7545859032806914,0.17735742407917693,,
2024-01-10,1.1571107647866434,0.18236803438606852,0.5096315512171675,0.31449584445191014,1.0401369022924127,0.8792978413628525,,0.7244124695214978,1.0825489713074141,,0.9668411927744385,1.2364776480517994,,0.5069550538522505,0.7828132539927453,,1.2604376766565408,0.27012637326632083,,,0.9760759572629517,0.5416553924666904,,,1.0172514865871605,0.42432016657692545,,,0.6609224213725244,0.2621263344457666,,
2024-01-11,1.5567714616419133,0.5017870765194477,0.6884122443901984,0.5005397468722449,1.1571107647866434,1.678619235073399,,0.18236803438606852,1.5374791222246522,,0.5096315512171675,1.6438631620034656,,0.31449584445191014,0.840551016812841,,1.2360681219702436,0.22463389686433424,,,0.7689375481219107,0.4660491076092418,,,0.8261613030645073,0.2515482952151117,,,0.5929201673844053,0.24757599746470477,,
2024-01-12,0.7428283351195879,-0.253203386704908,0.10517686830111377,0.16694378391164533,1.5567714616419133,1.3764367569633122,,0.5017870765194477,1.372929918701394,,0.6884122443901984,1.1632068721612112,,0.5005397468722449,0.6673377283525356,,1.109346437601499,0.2937395775505191,,,0.44371088704065026,0.5049530880075832,,,0.6145553022924877,0.3299392069049409,,,0.4928413784962273,0.3045548325228308,,
2024-01-13,0.9329108616727059,-0.669416077969616,0.17258598212046022,0.006561109411360216,0.7428283351195879,1.0498847241669367,,-0.253203386704908,1.0631902414811456,,0.10517686830111377,0.8027146547795203,,0.16694378391164533,0.9752724633930855,,1.0859516651026526,0.30413360463191863,,,0.09718962315049802,0.5645401939561938,,,0.48852956776067574,0.3591517890237416,,,0.29909910769988224,0.2162538988156675,,
2024-01-14,0.5624936304409938,-0.7178129025352838,0.3220583649372575,0.22468154673175014,0.9329108616727059,1.0401369022924127,,-0.669416077969616,0.7244124695214978,,0.17258598212046022,0.9668411927744385,,0.006561109411360216,0.5069550538522505,,0.9904230107323689,0.3860925084733965,,,-0.19125545126085833,0.5314226979232227,,,0.3595730021932395,0.24069778871400332,,,0.24264440627578213,0.1826617142951937,,
2024-01-15,0.10921991327586357,-1.1049874990605926,0.16965515108483936,0.23109685371176483,0.5624936304409938,1.1571107647866434,,-0.7178129025352838,0.18236803438606852,,0.3220583649372575,0.5096315512171675,,0.22468154673175014,0.31449584445191014,,0.7808448404302128,0.5304217059746901,,,-0.4487265579501905,0.6110432119994003,,,0.2915777221667738,0.23567781687736467,,,0.2259646081277531,0.17821394863196155,,
2024-01-16,-0.14422345546162477,-1.3179335271495118,-0.2846236594368107,-0.48100222106950064,0.10921991327586357,1.5567714616419133,,-1.1049874990605926,0.5017870765194477,,0.16965515108483936,0.6884122443901984,,0.23109685371176483,0.5005397468722449,,0.44064585700950526,0.4473257296515623,,,-0.8126706786839826,0.41329868092902877,,,0.09697054140137203,0.22767671904403178,,,0.02965621453940397,0.29948560472519087,,
2024-01-17,0.2846807070172027,-0.6403779832302167,-0.0003330489813288824,0.3016652304918899,-0.14422345546162477,0.7428283351195879,,-1.3179335271495118,-0.253203386704908,,-0.2846236594368107,0.10517686830111377,,-0.48100222106950064,0.16694378391164533,,0.34901633138902827,0.4157620298143558,,,-0.8901055979890442,0.3041231194368978,,,0.07586855794488348,0.2315820210799024,,,0.056600503855452886,0.32026456413878357,,
2024-01-18,0.47963714450758266,-0.7081335376221461,0.15793182694233926,0.9175347005729807,0.2846807070172027,0.9329108616727059,,-0.6403779832302167,-0.669416077969616,,-0.0003330489813288824,0.17258598212046022,,0.3016652304918899,0.006561109411360216,,0.2583615879560036,0.28568768941425843,,,-0.8978490899195503,0.2975204384893152,,,0.0729377269092593,0.2301402295755801,,,0.23879522208777698,0.4957334811908924,,
2024-01-19,0.4601415007585419,-0.24352402179177718,-0.48978183193045427,1.1164092169533357,0.47963714450758266,0.5624936304409938,,-0.7081335376221461,-0.7178129025352838,,0.15793182694233926,0.3220583649372575,,0.9175347005729807,0.22468154673175014,,0.2378911620195132,0.261052420878371,,,-0.8029913137708489,0.41976538768955934,,,-0.08943031246428305,0.28923753630694576,,,0.4171407561320941,0.6312642509438162,,
2024-01-20,0.5088806101311334,-0.3112795761837067,-0.46047352157422067,0.44280198405214005,0.4601415007585419,0.10921991327586357,,-0.24352402179177718,-1.1049874990605926,,-0.48978183193045427,0.16965515108483936,,1.1164092169533357,0.23109685371176483,,0.3178233013905672,0.2727300505986895,0.9336419483132963,0.5442937088926526,-0.6442497291954716,0.42702347897761,0.3807950151052869,1.0870028639658487,-0.21545604699609505,0.2853807835236856,0.7786818402874051,0.9325137512398264,0.45948178220016916,0.6227079111884484,0.8110406047047929,0.8013348407718344
2024-01-21,0.39190674763690964,-0.2725621165311765,-0.08532714901440884,0.3658183002920003,0.5088806101311334,-0.14422345546162477,1.6932409678851779,-0.3112795761837067,-1.3179335271495118,2.0311267327944207,-0.46047352157422067,-0.2846236594368107,2.188997734629446,0.44280198405214005,-0.48100222106950064,2.2390879384553313,0.42504934201027406,0.08949965719692163,0.8685752373008828,0.5261913804701287,-0.43517544707180456,0.22087199400740862,0.2656105726390071,1.023098002880243,-0.17559674491161467,0.28721695549020104,0.6649655961052123,0.8891435547086443,0.6288458864724694,0.36465814778499966,0.7173771227966265,0.732122357105947
2024-01-22,-0.04674523671643482,-0.7081335376221461,-0.07653465590753793,0.19260501183169496,0.39190674763690964,0.2846807070172027,1.5616453725791752,-0.2725621165311765,-0.6403779832302167,1.8665775292711622,-0.08532714901440884,-0.0003330489813288824,2.5758674313317496,0.3658183002920003,0.3016652304918899,2.5406073665158666,0.35876415326354655,0.2307373475098982,0.7881557068361024,0.5374789762780561,-0.4487265579501905,0.23802186153171281,0.13687501929434165,0.9717452148364819,-0.19083706629685648,0.27744770474421,0.532345491743248,0.7802652691624484,0.6070338427404304,0.3914020796395218,0.5999770050624178,0.6008599654559568
2024-01-23,-0.32455816014022587,-0.7371716323615455,-0.15566709386937616,0.38506422123203526,-0.04674523671643482,0.47963714450758266,1.303328092904425,-0.7081335376221461,-0.7081335376221461,1.8762568941842999,-0.07653465590753793,0.15793182694233926,2.3414009484818723,0.19260501183169496,0.9175347005729807,2.2070114035552764,0.19792509233398486,0.3660368767362451,0.7067613941838697,0.5771535519767743,-0.45453417689807035,0.24614912346406717,0.006203592967049376,0.8984927231642004,-0.25355685045919957,0.20483972082687177,0.4074920896256855,0.6671374886688728,0.5005397468722412,0.35669914482252596,0.5088796459462557,0.46776482134230546
2024-01-24,-0.6998493023092,-1.0759494043211932,-0.47512767675234163,-0.44892568616944545,-0.32455816014022587,0.4601415007585419,1.4397975991476895,-0.7371716323615455,-0.24352402179177718,1.3438918239619946,-0.15566709386937616,-0.48978183193045427,1.7640272344640375,0.38506422123203526,1.1164092169533357,1.7194480730744062,-0.03407306827956354,0.5010133897194801,0.5997790491110253,0.6300094134294215,-0.6210192534039536,0.33369250806244327,-0.11478846844711002,0.8713980909614513,-0.2506260194235771,0.20067740608627155,0.2955343440648666,0.6132105100877362,0.18747276624768502,0.36778793218534017,0.4004609579840633,0.4214072622649682
2024-01-25,-0.5438841523169016,-0.9017208358848039,-0.3784102525767616,-0.3847726163693351,-0.6998493023092,0.5088806101311334,0.8792978413628525,-1.0759494043211932,-0.3112795761837067,1.0825489713074141,-0.47512767675234163,-0.46047352157422067,1.2364776480517994,-0.44892568616944545,0.44280198405214005,0.7828132539927453,-0.24462602076917053,0.432291447466284,0.5286199494270376,0.6755071300767388,-0.739107505344173,0.2993882488839877,-0.21400195880672093,0.8403049978427448,-0.23421336562408523,0.18168079515597574,0.21478994903343854,0.5886178876426024,0.021957846163389992,0.40815673363733246,0.34208166446595917,0.44581877265016573
2024-01-26,-1.2895925257175946,-1.5115208254121628,-0.879582359668387,-1.2636696726308911,-0.5438841523169016,0.39190674763690964,1.678619235073399,-0.9017208358848039,-0.2725621165311765,1.5374791222246522,-0.3784102525767616,-0.08532714901440884,1.6438631620034656,-0.3847726163693351,0.3658183002920003,0.840551016812841,-0.5809258754400715,0.4660463099738724,0.3802093613874879,0.7331536769989762,-0.9868992471203702,0.32805765309342305,-0.36645195618856163,0.7802559126925565,-0.3930644077548809,0.31630578968825496,0.08861767294984592,0.5340984027403736,-0.3039397484211883,0.646126839568192,0.23687062999377256,0.5565358837801335
2024-01-27,-1.3724490116510057,-1.4437652710202402,-0.37254859050551986,-1.051964542290516,-1.2895925257175946,-0.04674523671643482,1.3764367569633122,-1.5115208254121628,-0.7081335376221461,1.372929918701394,-0.879582359668387,-0.07653465590753793,1.1632068721612112,-1.2636696726308911,0.19260501183169496,0.6673377283525356,-0.8460666304269855,0.4632651704898334,0.24276507295677202,0.7918763748639881,-1.1340255937999892,0.3366276609914247,-0.5072867156746433,0.699836544019954,-0.45226719467447724,0.2659428394499819,0.011829899816509361,0.47903225393103327,-0.5528536592456306,0.6467444026701323,0.15090551646161998,0.6161384743716513
2024-01-28,-1.2408534163449962,-1.3760097166283107,-0.8473432182765326,-1.1481941469906907,-1.3724490116510057,-0.32455816014022587,1.0498847241669367,-1.4437652710202402,-0.7371716323615455,1.0631902414811456,-0.37254859050551986,-0.15566709386937616,0.8027146547795203,-1.051964542290516,0.38506422123203526,0.9752724633930855,-1.0293256816679395,0.3789540193749967,0.1282281659311754,0.8335593717147264,-1.2617932106533423,0.261109726929078,-0.6292467135801162,0.6196964255188795,-0.5906024195559085,0.25265225500255806,-0.07067299383629329,0.4777420195603138,-0.8595053328901756,0.4116058158676791,0.04473218594243119,0.6487043492725593
2024-01-29,-1.2067360397841835,-0.621019253403955,-0.7242483147803398,-0.7761063421500304,-1.2408534163449962,-0.6998493023092,1.0401369022924127,-1.3760097166283107,-1.0759494043211932,0.7244124695214978,-0.8473432182765326,-0.47512767675234163,0.9668411927744385,-1.1481941469906907,-0.44892568616944545,0.5069550538522505,-1.1307030291629363,0.3339002519046087,0.01588451882734555,0.8553156783653203,-1.1708071804698945,0.3896710835699169,-0.6965182997263889,0.5318099540481671,-0.6404265471615082,0.2487203441910236,-0.15522746921403222,0.4319019829360818,-0.9249414640862927,0.35165597522648784,-0.01942088385768285,0.6638540940211506
2024-01-30,-1.2262316835332174,-0.9888351201029951,-0.49271266296608346,-0.5644012118096551,-1.2067360397841835,-0.5438841523169016,1.1571107647866434,-0.621019253403955,-0.9017208358848039,0.18236803438606852,-0.7242483147803398,-0.3784102525767616,0.5096315512171675,-0.7761063421500304,-0.3847726163693351,0.31449584445191014,-1.2671725354061993,0.06634608466103933,-0.10328260358864749,0.8539743783255949,-1.1882300373135328,0.3763518312999325,-0.755078457450842,0.4930056480407094,-0.6632870292393725,0.22248656319541066,-0.20534467992319475,0.4081970097872675,-0.9608671831743567,0.2856577071679636,-0.0633657366707611,0.6696512477817959
2024-01-31,-0.8119492538661687,-0.9888351201029951,0.049491078624267416,-0.7055379653699053,-1.2262316835332174,-1.2895925257175946,1.5567714616419133,-0.9888351201029951,-1.5115208254121628,0.5017870765194477,-0.49271266296608346,-0.879582359668387,0.6884122443901984,-0.5644012118096551,-1.2636696726308911,0.5005397468722449,-1.1716438810359144,0.21136708167363916,-0.22171863936405156,0.7719442156085448,-1.0836928962516992,0.33435166132543254,-0.8296095672819641,0.3961572183389763,-0.4774723415808417,0.3487959839025203,-0.23729073821149127,0.3562671963317186,-0.8492408417221595,0.24372256972394776,-0.12366962228286862,0.6705020775509554
2024-02-01,-0.5048928648188269,-0.12737164283417976,0.07000689587363844,-0.5194940629495706,-0.8119492538661687,-1.3724490116510057,0.7428283351195879,-0.9888351201029951,-1.4437652710202402,-0.253203386704908,0.049491078624267416,-0.37254859050551986,0.10517686830111377,-0.7055379653699053,-1.051964542290516,0.16694378391164533,-0.9981326516694786,0.3287885553151292,-0.2841046993609723,0.7396320541343128,-0.8204141706144871,0.4705007761750063,-0.8233179800884278,0.406653390968438,-0.38896124430501,0.42900699404126064,-0.23904923683286508,0.35457060142590424,-0.7427467458539704,0.24926584254377568,-0.15799151462592942,0.6724092063183484
2024-02-02,-0.4512798445089735,-0.24352402179177718,-0.37254859050551986,-0.6542155095298151,-0.5048928648188269,-1.2408534163449962,0.9329108616727059,-0.12737164283417976,-1.3760097166283107,-0.669416077969616,0.07000689587363844,-0.8473432182765326,0.17258598212046022,-0.5194940629495706,-1.1481941469906907,0.006561109411360216,-0.840217937302274,0.3700868122654187,-0.3533142346700563,0.6822978741514075,-0.5939170316471805,0.40407146174332387,-0.8020233772795358,0.4258353192789189,-0.29400231875080746,0.3468635744698275,-0.2663059654641641,0.3419915246217969,-0.6439510183617954,0.10390024891603489,-0.1910303455729882,0.6800881550491742
2024-02-03,-1.0166535132310657,-0.47582877970696513,-0.8825131907040079,-0.5708165187896607,-0.4512798445089735,-1.2067360397841835,0.5624936304409938,-0.24352402179177718,-0.621019253403955,-0.7178129025352838,-0.37254859050551986,-0.7242483147803398,0.3220583649372575,-0.6542155095298151,-0.7761063421500304,0.22468154673175014,-0.8022014319916504,0.33069045725471824,-0.4322715918536593,0.6618040360286844,-0.5648789369077825,0.40684432983427976,-0.78992417113812,0.43175055904062953,-0.32565529393554105,0.39921210912664823,-0.3265345432462273,0.3389763990283064,-0.6028930536897213,0.07522614240788086,-0.23080524884905876,0.6777539677600826
2024-02-04,-1.4211881210235973,-0.8436446464060052,-0.8825131907040079,-1.231593137730836,-1.0166535132310657,-1.2262316835332174,0.10921991327586357,-0.47582877970696513,-0.9888351201029951,-1.1049874990605926,-0.8825131907040079,-0.49271266296608346,0.16965515108483936,-0.5708165187896607,-0.5644012118096551,0.23109685371176483,-0.8411927194897263,0.39785863649978676,-0.5087919935686324,0.6840030191507288,-0.5358408421683845,0.37277495076297057,-0.7768570285053905,0.4256245160093558,-0.40361539948312597,0.4715068649167338,-0.3791429603356697,0.3395624208611992,-0.7363314388739576,0.28608960597397826,-0.30393974842118876,0.7037085267242988
2024-02-05,-1.3042142585293734,-0.36935576566249856,-1.1814579563376109,-1.0904563841705859,-1.4211881210235973,-0.8119492538661687,-0.14422345546162477,-0.8436446464060052,-0.9888351201029951,-1.3179335271495118,-0.8825131907040079,0.049491078624267416,-0.2846236594368107,-1.231593137730836,-0.7055379653699053,-0.48100222106950064,-0.9396457204223674,0.44671992817637757,-0.5667915337220197,0.700445343350126,-0.4119449712802852,0.2745938757544535,-0.7294281404310399,0.41487295818878506,-0.6498052064755016,0.4964779330621728,-0.42398467518070965,0.3828776073728463,-0.8133151226340937,0.324889539547627,-0.334412456576243,0.7246630324484156
2024-02-06,-1.172618663223364,-0.040257358615988593,-1.4042011150449962,-1.4561288820312406,-1.3042142585293734,-0.5048928648188269,0.2846807070172027,-0.36935576566249856,-0.12737164283417976,-0.6403779832302167,-1.1814579563376109,0.07000689587363844,-0.0003330489813288824,-1.0904563841705859,-0.5194940629495706,0.3016652304918899,-1.0731908801032748,0.3789226752157225,-0.639656502234048,0.6827839822822069,-0.3945221144366469,0.2988557799548256,-0.6994221092003284,0.44243887803233184,-0.9446468086592287,0.3880358309349533,-0.4941780784838931,0.42723784042791874,-1.0006420864504277,0.3786933485429874,-0.4223021622023996,0.7496228739347567
2024-02-07,-0.8996796507368349,0.24044422386486036,-1.1814579563376109,-1.0968716911506005,-1.172618663223364,-0.4512798445089735,0.47963714450758266,-0.040257358615988593,-0.24352402179177718,-0.7081335376221461,-1.4042011150449962,-0.37254859050551986,0.15793182694233926,-1.4561288820312406,-0.6542155095298151,0.9175347005729807,-1.1628708413488469,0.21062401836435923,-0.708622341996269,0.6315125281834661,-0.2977284653053194,0.41557065677284993,-0.6519932211259781,0.4897676087837092,-1.1064286818256466,0.22372052899848494,-0.5611475676478906,0.42460627742506163,-1.0891733227745848,0.32545908864295126,-0.5230224817885787,0.693342179681359
2024-02-08,-1.255475149156775,0.06621565542847112,-1.2635212253350698,-1.5331125657913713,-0.8996796507368349,-1.0166535132310657,0.4601415007585419,0.24044422386486036,-0.47582877970696513,-0.24352402179177718,-1.1814579563376109,-0.8825131907040079,-0.48978183193045427,-1.0968716911506005,-0.5708165187896607,1.1164092169533357,-1.210635168533989,0.19572864153799494,-0.7944031744920348,0.5787111560180764,-0.18931957827823212,0.4280096523961052,-0.6365062372649657,0.5079242521144888,-1.1826302887518592,0.1908598936083602,-0.5998345373181213,0.4521190679269571,-1.281632532174927,0.20425475047047859,-0.6554985709258139,0.6119550888010146
2024-02-09,-0.28556687264215125,0.8696029432184877,-1.0730172080195388,-0.6862920444298704,-1.255475149156775,-1.4211881210235973,0.5088806101311334,0.06621565542847112,-0.8436446464060052,-0.3112795761837067,-1.2635212253350698,-0.8825131907040079,-0.46047352157422067,-1.5331125657913713,-1.231593137730836,0.44280198405214005,-0.9835109188576998,0.4203363197429789,-0.834125548630699,0.5074204038472764,0.15332993964666647,0.45795774948642054,-0.5774621112948559,0.6067437757173072,-1.2207310922149655,0.12287838983836188,-0.6304617216403872,0.46280274522865583,-1.1725723135147337,0.3388715506058951,-0.7119532723499145,0.5547039535771154
2024-02-10,-0.8022014319916518,0.7728092940871658,-0.9587147976302254,-1.1289482260506558,-0.28556687264215125,-1.3042142585293734,0.39190674763690964,0.8696029432184877,-0.36935576566249856,-0.2725621165311765,-1.0730172080195388,-1.1814579563376109,-0.08532714901440884,-0.6862920444298704,-1.0904563841705859,0.3658183002920003,-0.8831083535501554,0.38286734293018315,-0.893830957612127,0.41792741116567966,0.38176295159659934,0.4148937576535576,-0.5251935407639389,0.6755212790345387,-1.1761824604734883,0.17145236308750678,-0.6741311040711782,0.449677037276367,-1.1802706818907478,0.33697159450646996,-0.7866915986670472,0.49983207318851774
2024-02-11,-0.2953146945166682,1.2470981748306655,-0.45461185950297894,-0.031930732468709665,-0.8022014319916518,-1.172618663223364,-0.04674523671643482,0.7728092940871658,-0.040257358615988593,-0.7081335376221461,-0.9587147976302254,-1.4042011150449962,-0.07653465590753793,-1.1289482260506558,-1.4561288820312406,0.19260501183169496,-0.7076475598088162,0.4165640180755142,-0.9062594305021386,0.39444706528627327,0.6392340582859302,0.4816104164669911,-0.4274319551412983,0.7809122634318367,-0.9862646093650849,0.31855585292744715,-0.6930349642509501,0.4307826038919985,-0.8954310519782416,0.5681369203430018,-0.7979183858820675,0.47875558125961565
2024-02-12,-0.4269102898226708,0.9179997677841556,-0.8151040768846698,-0.5644012118096551,-0.2953146945166682,-0.8996796507368349,-0.32455816014022587,1.2470981748306655,0.24044422386486036,-0.7371716323615455,-0.45461185950297894,-1.1814579563376109,-0.15566709386937616,-0.031930732468709665,-1.0968716911506005,0.38506422123203526,-0.6130936876259835,0.41573346079853835,-0.911377036986261,0.3870982937699872,0.7747451670697891,0.4343544228891151,-0.34467338513401324,0.8323689571465382,-0.9129938334744965,0.30424651925532825,-0.7260068134017149,0.41232927362764843,-0.7889369561100524,0.5708361636067915,-0.8453916575341521,0.3950309392668303
2024-02-13,-0.4659015773207523,0.995434687089216,-0.7359716389228316,-0.25646647676910517,-0.4269102898226708,-1.255475149156775,-0.6998493023092,0.9179997677841556,0.06621565542847112,-1.0759494043211932,-0.8151040768846698,-1.2635212253350698,-0.47512767675234163,-0.5644012118096551,-1.5331125657913713,-0.44892568616944545,-0.4551789732587789,0.20956116759756122,-0.8996796507368388,0.3972288560487581,0.9605889734019382,0.17934272521694214,-0.24110418056349275,0.8648248061676483,-0.8074839161920491,0.23615115371859707,-0.7390490115102393,0.40807959400532523,-0.5336077383055994,0.4204694188425375,-0.8357686970641351,0.407349261193795
